ticker,event_date,horizon,direction,surprise_pct,stock_return,spy_return,abnormal_return,direction_correct
META,2025-01-29,5,long,18.67,4.425194731686694,0.40046020873606397,4.024734522950629,True
META,2025-01-29,10,long,18.67,7.463704320663302,0.25754527080168593,7.206159049861616,True
META,2024-10-30,1,long,13.86,-5.5575666813802185,-1.9603270710940985,-3.5972396102861204,False
META,2024-10-30,3,long,13.86,-6.705690760730764,-1.758615019840749,-4.947075740890015,False
META,2024-10-30,5,long,13.86,-4.8138020509545045,1.9016697935908675,-6.715471844545373,False
META,2024-10-30,10,long,13.86,-3.4909392565842774,2.961999703285868,-6.452938959870146,False
META,2024-07-31,1,long,7.9,5.672799863337312,-1.4160914265491036,7.0888912898864165,True
META,2024-07-31,3,long,7.9,0.9999589826749099,-6.069248535071007,7.069207517745917,True
META,2024-07-31,5,long,7.9,3.800259294694438,-5.836872685052401,9.637131979746838,True
META,2024-07-31,10,long,7.9,11.833877605385531,-1.2817584194029679,13.115636024788499,True
META,2024-04-24,1,long,8.11,-13.124433284415318,-0.3798970558828625,-12.744536228532455,False
META,2024-04-24,3,long,8.11,-14.84864624617977,0.9200385383268881,-15.76868478450666,False
META,2024-04-24,5,long,8.11,-13.55548652485643,-1.001168928291485,-12.554317596564946,False
META,2024-04-24,10,long,8.11,-6.979492038004071,2.3307684205168036,-9.310260458520874,False
META,2024-02-01,1,long,7.23,20.574187661890342,1.0527487120995689,19.521438949790774,True
META,2024-02-01,3,long,7.23,15.428723371359773,0.9770986435997843,14.45162472775999,True
META,2024-02-01,5,long,7.23,19.30749856699675,1.864265880569169,17.443232686427578,True
META,2024-02-01,10,long,7.23,22.86895151037773,2.6185487275987946,20.250402782778938,True
META,2023-10-25,1,long,21.96,-6.983883856762533,-1.1974759279514755,-5.786407928811058,False
META,2023-10-25,3,long,21.96,-2.367744732545616,-0.46940664279808075,-1.8983380897475353,False
META,2023-10-25,5,long,21.96,0.5967797773655514,1.223806675010266,-0.6270268976447146,False
META,2023-10-25,10,long,21.96,3.154834812916321,4.71800689817315,-1.563172085256829,False
META,2023-04-26,1,long,12.62,12.263527956044584,1.9908049968703485,10.272722959174235,True
META,2023-04-26,3,long,12.62,14.437639841407673,2.757434324179191,11.680205517228483,True
META,2023-04-26,5,long,12.62,11.543530428057286,0.905116699806229,10.638413728251058,True
