ticker,date,h,stk,spy,abn,period,price
HRGN,2023-07-10,10,0.1027569134964216,0.029336010570451664,0.07342090292596994,disc,3.990000009536743
MITI,2022-06-15,1,0.0,-0.002154666734141326,0.002154666734141326,disc,6.5
MITI,2022-06-15,3,0.07692307692307693,0.021110107407061218,0.055812969516015706,disc,6.5
MITI,2022-06-15,5,0.0,0.063902885765208,-0.063902885765208,disc,6.5
MITI,2022-06-15,10,0.0,0.03979270852520399,-0.03979270852520399,disc,6.5
MAIA,2023-11-16,1,-0.028925689857240477,0.007697600112974408,-0.036623289970214884,disc,1.2100000381469727
MAIA,2023-11-16,3,-0.03305791719112185,0.009383483192992013,-0.042441400384113856,disc,1.2100000381469727
MAIA,2023-11-16,5,-0.1157024638687492,0.0081856349330301,-0.1238880988017793,disc,1.2100000381469727
MAIA,2023-11-16,10,-0.2561983902608575,0.013088120376777233,-0.26928651063763476,disc,1.2100000381469727
LIQT,2023-10-19,1,-0.008108100271120583,-0.0017332106225139575,-0.006374889648606625,disc,3.700000047683716
LIQT,2023-10-19,3,0.0,-0.008642215217213946,0.008642215217213946,disc,3.700000047683716
LIQT,2023-10-19,5,0.016216200542241165,-0.024953132089328492,0.04116933263156966,disc,3.700000047683716
LIQT,2023-10-19,10,0.029729700994108807,0.03205204283517639,-0.0023223418410675822,disc,3.700000047683716
DTI,2023-03-07,1,-0.0038387679040453545,-0.018449853658379853,0.014611085754334499,disc,10.420000076293945
DTI,2023-03-07,3,0.001727413523614239,-0.033991847036344086,0.035719260559958325,disc,10.420000076293945
DTI,2023-03-07,5,-0.00047985742843644456,-0.02416528207147426,0.023685424643037814,disc,10.420000076293945
DTI,2023-03-07,10,0.0009597148568728891,-0.017071161754098188,0.018030876610971077,disc,10.420000076293945
BLTH,2024-04-16,1,0.0,-0.002057734101319947,0.002057734101319947,disc,3.0
BLTH,2024-04-16,3,0.0,-0.0016581492208704513,0.0016581492208704513,disc,3.0
BLTH,2024-04-16,5,-0.3333333333333333,0.009709351688468653,-0.34304268502180196,disc,3.0
BLTH,2024-04-16,10,-0.3333333333333333,-0.00039952391235665945,-0.33293380942097667,disc,3.0
SOPA,2022-07-13,1,0.010471244272378442,0.01910508097361337,-0.008633836701234928,disc,28.649999618530273
SOPA,2022-07-13,3,0.015706833121505566,0.03799842611311716,-0.022291592991611597,disc,28.649999618530273
SOPA,2022-07-13,5,0.020942421970632688,0.05525126268285129,-0.034308840712218604,disc,28.649999618530273
SOPA,2022-07-13,10,-0.03664918851801406,0.0745151051552669,-0.11116429367328096,disc,28.649999618530273
WEC,2024-06-05,1,-0.0062227754759825995,-0.0012156574487586515,-0.005007118027223948,disc,80.3499984741211
WEC,2024-06-05,3,-0.007467311580775445,0.004283169074788675,-0.011750480655564121,disc,80.3499984741211
WEC,2024-06-05,5,-0.02252641683841113,0.014570080899611627,-0.03709649773802276,disc,80.3499984741211
WEC,2024-06-05,10,-0.026384507248874464,0.018422992398630617,-0.04480749964750508,disc,80.3499984741211
AGEN,2022-12-02,1,-0.08243726250256707,-0.014414799715742568,-0.0680224627868245,disc,54.75956726074219
AGEN,2022-12-02,3,-0.10035840046724141,-0.008383608534290939,-0.09197479193295047,disc,54.75956726074219
AGEN,2022-12-02,5,-0.014336924304272022,-0.0016016019838449827,-0.01273532232042704,disc,54.75956726074219
AGEN,2022-12-02,10,-0.17204302198860152,-0.04897521835774508,-0.12306780363085645,disc,54.75956726074219
CETY,2024-03-07,1,0.02189784815796523,-0.0008598499967885336,0.02275769815475376,disc,10.274999618530273
CETY,2024-03-07,3,0.05401463024629951,0.0083052635665669,0.04570936667973261,disc,10.274999618530273
CETY,2024-03-07,5,0.0861314123346338,-0.00369345470946785,0.08982486704410164,disc,10.274999618530273
CETY,2024-03-07,10,0.3927008224710366,0.018545338719054897,0.3741554837519817,disc,10.274999618530273
ROII,2022-08-17,1,0.030456905215420674,-0.013438032679319027,0.0438949378947397,disc,59.099998474121094
ROII,2022-08-17,3,-0.010101525168934292,-0.03631776394148819,0.0262162387725539,disc,59.099998474121094
ROII,2022-08-17,5,-0.0456852287301576,-0.019584483385754328,-0.026100745344403275,disc,59.099998474121094
ROII,2022-08-17,10,-0.03553297002267518,-0.07354693996904665,0.038013969946371476,disc,59.099998474121094
SNWV,2022-03-02,1,0.055662219017518465,-0.0016422140791902378,0.057304433096708705,disc,13.024999618530273
SNWV,2022-03-02,3,0.09404993607270096,-0.011290026031739868,0.10533996210444083,disc,13.024999618530273
SNWV,2022-03-02,5,0.3435700969313871,-0.009493916374145,0.3530640133055321,disc,13.024999618530273
SNWV,2022-03-02,10,0.21689065993678877,-0.023178720480421487,0.24006938041721027,disc,13.024999618530273
EGP,2022-06-02,1,-0.011433752902331475,0.003044770239154957,-0.014478523141486432,disc,165.3000030517578
EGP,2022-06-02,3,-0.014458556234267547,0.0016563371696496768,-0.016114893403917224,disc,165.3000030517578
EGP,2022-06-02,5,-0.05196609908834045,-0.050518878356002474,-0.001447220732337974,disc,165.3000030517578
EGP,2022-06-02,10,-0.10175442839497204,-0.10883232392311509,0.007077895528143058,disc,165.3000030517578
SIRC,2023-01-04,1,0.40803384103670165,0.02293210389973104,0.3851017371369706,disc,10.642498970031738
SIRC,2023-01-04,3,0.06835800162176175,0.029521802797468757,0.038836198824293,disc,10.642498970031738
SIRC,2023-01-04,5,0.04298806690533394,0.04633872725500108,-0.003350660349667141,disc,10.642498970031738
SIRC,2023-01-04,10,-0.013389705191169938,0.043492012725068946,-0.05688171791623888,disc,10.642498970031738
SISI,2022-10-25,1,-0.0024691358024691358,-0.005339977189703396,0.0028708413872342606,disc,9720.0
SISI,2022-10-25,3,0.345679012345679,0.010968018852166127,0.33471099349351285,disc,9720.0
SISI,2022-10-25,5,0.12839506172839507,-0.018716282137342527,0.1471113438657376,disc,9720.0
SISI,2022-10-25,10,0.20987654320987653,-0.02065332798744467,0.2305298711973212,disc,9720.0
DXCM,2024-02-15,1,0.0070055503925243534,-0.005505395179748905,0.012510945572273259,disc,117.05000305175781
DXCM,2024-02-15,3,0.003844484720288349,0.01599565589911598,-0.012151171178827632,disc,117.05000305175781
DXCM,2024-02-15,5,-0.0075181961543681,0.012972673904553925,-0.020490870058922025,disc,117.05000305175781
DXCM,2024-02-15,10,0.04485262591303416,0.025605048502120975,0.019247577410913187,disc,117.05000305175781
FLNC,2022-07-06,1,0.09064320962523202,-0.0008225836516971348,0.09146579327692915,disc,10.260000228881836
FLNC,2022-07-06,3,-0.013645257329395942,-0.020977412959117005,0.007332155629721063,disc,10.260000228881836
FLNC,2022-07-06,5,-0.047758261226819254,-0.028483988921127995,-0.01927427230569126,disc,10.260000228881836
FLNC,2022-07-06,10,0.08284594628006607,0.02519349740758663,0.057652448872479445,disc,10.260000228881836
PRPH,2023-01-30,1,-0.02200492646215289,0.010627771821197689,-0.03263269828335058,disc,81.80000305175781
PRPH,2023-01-30,3,0.013447413607369734,0.01444104250770879,-0.000993628900339055,disc,81.80000305175781
PRPH,2023-01-30,5,0.0036674255644399342,0.02142784692891352,-0.017760421364473585,disc,81.80000305175781
PRPH,2023-01-30,10,-0.02200492646215289,0.015154505745957987,-0.037159432208110875,disc,81.80000305175781
GEO,2024-06-20,1,0.022292971625532502,-0.003250664817001022,0.025543636442533525,disc,12.5600004196167
GEO,2024-06-20,3,0.05573246702857188,0.001836513529715336,0.05389595349885654,disc,12.5600004196167
GEO,2024-06-20,5,0.14331203637933307,-0.000532660662427202,0.14384469704176028,disc,12.5600004196167
GEO,2024-06-20,10,0.1990445793373862,0.019779286584439046,0.17926529275294717,disc,12.5600004196167
PBYI,2022-03-14,1,0.09191176373911153,0.0221742060485341,0.06973755769057743,disc,2.7200000286102295
PBYI,2022-03-14,3,0.1911764615650409,0.04305787598321745,0.14811858558182345,disc,2.7200000286102295
PBYI,2022-03-14,5,0.1580882581743606,0.054954553751416335,0.10313370442294426,disc,2.7200000286102295
PBYI,2022-03-14,10,0.07352942852206691,0.08301845097140734,-0.009489022449340426,disc,2.7200000286102295
ORGS,2022-07-20,1,-0.046511627906976744,-0.009278096561475062,-0.03723353134550168,disc,21.5
ORGS,2022-07-20,3,-0.07906980292741643,-0.019809909293638878,-0.05925989363377755,disc,21.5
ORGS,2022-07-20,5,-0.13023252265397892,0.01825521859451706,-0.14848774124849598,disc,21.5
ORGS,2022-07-20,10,-0.1441860642544059,0.038566675576777926,-0.1827527398311838,disc,21.5
SOWG,2022-01-04,1,0.15600004196166992,-0.0009394133755055097,0.15693945533717543,disc,2.5
SOWG,2022-01-04,3,-0.060000038146972655,-0.006127492820504935,-0.05387254532646772,disc,2.5
SOWG,2022-01-04,5,-0.060000038146972655,0.005636415097437587,-0.06563645324441024,disc,2.5
SOWG,2022-01-04,10,-0.13999996185302735,-0.0461804617133993,-0.09381950013962806,disc,2.5
BRBS,2024-06-14,1,-0.037415010671258575,0.002540695869980274,-0.039955706541238846,disc,2.940000057220459
BRBS,2024-06-14,3,-0.037415010671258575,-0.004733990012590802,-0.03268102065866777,disc,2.940000057220459
BRBS,2024-06-14,5,-0.07142858301353618,-0.004149074387478544,-0.06727950862605764,disc,2.940000057220459
BRBS,2024-06-14,10,-0.06462586854508065,0.003491197705943738,-0.06811706625102439,disc,2.940000057220459
ROII,2022-07-15,1,-0.06225675119791887,0.027019181769385073,-0.08927593296730393,disc,77.0999984741211
ROII,2022-07-15,3,-0.04474704301583342,0.04408952951875471,-0.08883657253458813,disc,77.0999984741211
ROII,2022-07-15,5,0.007782081530422928,0.03565910376199949,-0.02787702223157656,disc,77.0999984741211
ROII,2022-07-15,10,-0.08949418498620228,0.07545483933907852,-0.1649490243252808,disc,77.0999984741211
VISM,2022-02-11,1,-0.12499999080175238,0.016126867265771047,-0.14112685806752343,disc,3.240000009536743
VISM,2022-02-11,3,-0.24999998160350476,-0.004464469737429398,-0.24553551186607536,disc,3.240000009536743
VISM,2022-02-11,5,-0.12499999080175238,-0.021525174083038928,-0.10347481671871345,disc,3.240000009536743
VISM,2022-02-11,10,1.1250000643877334,-0.02059126749024229,1.1455913318779756,disc,3.240000009536743
SANW,2022-12-23,1,0.03571424217920745,-0.012427871814967776,0.04814211399417522,disc,26.600000381469727
SANW,2022-12-23,3,0.06428567894547428,0.0027005736648659374,0.06158510528060834,disc,26.600000381469727
SANW,2022-12-23,5,0.2357142278382405,0.00618777112456157,0.22952645671367894,disc,26.600000381469727
SANW,2022-12-23,10,0.2571427874867319,0.0370214875279201,0.2201212999588118,disc,26.600000381469727
MGTX,2022-11-10,1,0.016155073296957617,-0.008506723960161661,0.024661797257119276,disc,6.190000057220459
MGTX,2022-11-10,3,-0.006462029318783047,-0.007678596480910031,0.0012165671621269837,disc,6.190000057220459
MGTX,2022-11-10,5,0.011308589824603272,-0.006223208766541873,0.017531798591145144,disc,6.190000057220459
MGTX,2022-11-10,10,0.024232648462169364,-0.006524318184742115,0.03075696664691148,disc,6.190000057220459
STEM,2022-02-02,1,-0.011294486877474376,0.004702207959730464,-0.01599669483720484,disc,230.1999969482422
STEM,2022-02-02,3,0.004344048710933903,0.009717860005771416,-0.005373811294837513,disc,230.1999969482422
STEM,2022-02-02,5,0.0139009426180039,0.00609046391296436,0.007810478705039539,disc,230.1999969482422
STEM,2022-02-02,10,-0.05560383675693856,-0.021361416064805506,-0.034242420692133055,disc,230.1999969482422
ASPS,2023-02-21,1,0.00943390794308112,0.005319403502116758,0.004114504440964362,disc,42.400001525878906
ASPS,2023-02-21,3,0.06792446107956289,-0.0020324121574420307,0.06995687323700492,disc,42.400001525878906
ASPS,2023-02-21,5,0.07547162342173654,-0.009534847767030525,0.08500647118876706,disc,42.400001525878906
ASPS,2023-02-21,10,0.04716980962322129,0.0009534924340467247,0.046216317189174565,disc,42.400001525878906
PALI,2022-05-06,1,0.11627906976744186,0.002310527862800049,0.11396854190464181,disc,322.5
PALI,2022-05-06,3,0.09302325581395349,-0.01464202951813162,0.10766528533208511,disc,322.5
PALI,2022-05-06,5,0.3023255813953488,0.004822017845160296,0.29750356355018853,disc,322.5
PALI,2022-05-06,10,0.23255813953488372,-0.003139362477950309,0.23569750201283401,disc,322.5
GSAT,2023-12-07,1,-0.03401360661906224,0.003889565362589535,-0.03790317198165177,disc,22.049999237060547
GSAT,2023-12-07,3,0.047619101167332006,0.02238154610985771,0.025237555057474298,disc,22.049999237060547
GSAT,2023-12-07,5,0.13605442647624896,0.01983914411789944,0.11621528235834952,disc,22.049999237060547
GSAT,2023-12-07,10,0.31292525009623245,0.02922638273073828,0.28369886736549416,disc,22.049999237060547
CNTA,2022-03-14,1,0.09183676696627935,0.0221742060485341,0.06966256091774525,disc,7.840000152587891
CNTA,2022-03-14,3,0.14795916133103737,0.04305787598321745,0.10490128534781992,disc,7.840000152587891
CNTA,2022-03-14,5,0.14030604673296002,0.054954553751416335,0.08535149298154368,disc,7.840000152587891
CNTA,2022-03-14,10,0.1466836219576695,0.08301845097140734,0.06366517098626218,disc,7.840000152587891
XENE,2022-01-12,1,0.09715070392166736,0.00040902082084158823,0.09674168310082577,disc,29.1299991607666
XENE,2022-01-12,3,0.0851356512541587,-0.027511675915184088,0.11264732716934278,disc,29.1299991607666
XENE,2022-01-12,5,-0.10744933920156799,-0.057154517173783066,-0.05029482202778492,disc,29.1299991607666
XENE,2022-01-12,10,-0.10195672498867082,-0.04860824194691808,-0.05334848304175274,disc,29.1299991607666
IBIO,2022-09-21,1,-0.08108108108108109,-0.016754820675589796,-0.06432626040549129,disc,185.0
IBIO,2022-09-21,3,-0.13513513513513514,-0.028966907975337047,-0.1061682271597981,disc,185.0
IBIO,2022-09-21,5,-0.5135135135135135,-0.03054351087193814,-0.48297000264157536,disc,185.0
IBIO,2022-09-21,10,-0.5675675675675675,-0.0027256400255055253,-0.564841927542062,disc,185.0
IRME,2022-04-14,1,0.0,0.016142674851047645,-0.016142674851047645,disc,3.0
IRME,2022-04-14,3,0.0,0.0002054851648281586,-0.0002054851648281586,disc,3.0
IRME,2022-04-14,5,0.0,-0.021599633373773054,0.021599633373773054,disc,3.0
IRME,2022-04-14,10,0.16666666666666666,-0.05363378808800618,0.22030045475467283,disc,3.0
RIVF,2023-04-24,1,0.3999999006589293,-0.004235621743444466,0.40423552240237376,disc,1.2000000476837158
RIVF,2023-04-24,3,0.6333333002196431,0.024256320008922003,0.6090769802107211,disc,1.2000000476837158
RIVF,2023-04-24,5,0.49166657560401855,0.011721852647318074,0.4799447229567005,disc,1.2000000476837158
RIVF,2023-04-24,10,-0.11666674945089223,0.011943474842123308,-0.12861022429301552,disc,1.2000000476837158
MITI,2022-06-02,1,0.0,0.003044770239154957,-0.003044770239154957,disc,8.0
MITI,2022-06-02,3,-0.0625,0.0016563371696496768,-0.06415633716964968,disc,8.0
MITI,2022-06-02,5,-0.125,-0.050518878356002474,-0.07448112164399753,disc,8.0
MITI,2022-06-02,10,-0.1875,-0.10883232392311509,-0.07866767607688491,disc,8.0
MITI,2022-08-29,1,-0.08333333333333333,-0.007609047598793582,-0.07572428573453975,disc,6.0
MITI,2022-08-29,3,-0.08333333333333333,-0.014992092988145422,-0.0683412403451879,disc,6.0
MITI,2022-08-29,5,0.0,-0.0010798138796317904,0.0010798138796317904,disc,6.0
MITI,2022-08-29,10,0.08333333333333333,-0.009065531827494942,0.09239886516082826,disc,6.0
MAIA,2024-03-26,1,-0.11290321340173895,-0.00019109579907735028,-0.1127121176026616,disc,2.4800000190734863
MAIA,2024-03-26,3,-0.0524194005810876,-0.008276384724142482,-0.04414301585694512,disc,2.4800000190734863
MAIA,2024-03-26,5,-0.11290321340173895,-0.019305342270892412,-0.09359787113084654,disc,2.4800000190734863
MAIA,2024-03-26,10,-0.020161270940217118,-0.009882032759979826,-0.010279238180237292,disc,2.4800000190734863
IMMX,2024-05-20,1,-0.06521733046028573,-0.0028793441431358077,-0.06233798631714992,disc,2.299999952316284
IMMX,2024-05-20,3,-0.021739110153428578,-0.003613337404181717,-0.01812577274924686,disc,2.299999952316284
IMMX,2024-05-20,5,-0.05217386436822859,-0.00989914542049084,-0.042274718947737745,disc,2.299999952316284
IMMX,2024-05-20,10,-0.09565218833533967,0.00622929398118634,-0.10188148231652601,disc,2.299999952316284
NVAX,2022-12-28,1,0.05761311219732738,-0.0026340751074331124,0.06024718730476049,disc,9.720000267028809
NVAX,2022-12-28,3,0.16563782021061485,0.0008345694820082069,0.16480325072860663,disc,9.720000267028809
NVAX,2022-12-28,5,0.13374487191575407,0.012100939133413485,0.12164393278234059,disc,9.720000267028809
NVAX,2022-12-28,10,0.2644032535206721,0.03927602092297368,0.22512723259769846,disc,9.720000267028809
AYTU,2022-01-04,1,-0.03401360588350887,-0.0009394133755055097,-0.033074192508003364,disc,29.399999618530273
AYTU,2022-01-04,3,-0.05442178238877514,-0.006127492820504935,-0.048294289568270206,disc,29.399999618530273
AYTU,2022-01-04,5,-0.040816288134727846,0.005636415097437587,-0.04645270323216543,disc,29.399999618530273
AYTU,2022-01-04,10,-0.14285710578525446,-0.0461804617133993,-0.09667664407185517,disc,29.399999618530273
SGLY,2022-03-10,1,-0.04767873987286384,-0.0073083230668483665,-0.040370416806015476,disc,79.69999694824219
SGLY,2022-03-10,3,0.18444172070901105,0.03701761021221148,0.14742411049679957,disc,79.69999694824219
SGLY,2022-03-10,5,0.11668762117766841,0.05820454034601457,0.05848308083165384,disc,79.69999694824219
SGLY,2022-03-10,10,0.4466751250521948,0.07765371140151578,0.36902141365067903,disc,79.69999694824219
GUER,2023-09-07,1,-0.07692307692307693,0.002242013159191432,-0.07916509008226835,disc,3.25
GUER,2023-09-07,3,-0.16923075455885667,0.01017955197037488,-0.17941030652923154,disc,3.25
GUER,2023-09-07,5,-0.1230769524207482,0.005695415294974926,-0.12877236771572312,disc,3.25
GUER,2023-09-07,10,0.07692307692307693,0.009546654477366273,0.06737642244571065,disc,3.25
SISI,2023-01-04,1,-0.059782608695652176,0.02293210389973104,-0.08271471259538321,disc,22080.0
SISI,2023-01-04,3,-0.27717391304347827,0.029521802797468757,-0.306695715840947,disc,22080.0
SISI,2023-01-04,5,-0.20652173913043478,0.04633872725500108,-0.25286046638543586,disc,22080.0
SISI,2023-01-04,10,-0.3967391304347826,0.043492012725068946,-0.44023114315985157,disc,22080.0
DUOT,2022-11-03,1,0.08802399890070473,0.009565580032235838,0.07845841886846888,disc,3.3399999141693115
DUOT,2022-11-03,3,0.04191620015026082,-0.0058987675958546695,0.04781496774611549,disc,3.3399999141693115
DUOT,2022-11-03,5,-0.010478996500457742,0.05888136921144153,-0.06936036571189927,disc,3.3399999141693115
DUOT,2022-11-03,10,-0.16167663944007324,0.05229172939183702,-0.21396836883191026,disc,3.3399999141693115
VINO,2022-03-21,1,-0.004366812227074236,-0.012878419431224128,0.008511607204149892,disc,2748.0
VINO,2022-03-21,3,-0.026200873362445413,0.0068951847878434705,-0.03309605815028888,disc,2748.0
VINO,2022-03-21,5,-0.026200873362445413,0.026601996380029684,-0.0528028697424751,disc,2748.0
VINO,2022-03-21,10,0.21397379912663755,0.0032029236707571494,0.2107708754558804,disc,2748.0
LXRX,2023-06-28,1,0.05529948448850976,0.011800720368392617,0.04349876412011715,disc,2.1700000762939453
LXRX,2023-06-28,3,0.04147461336638232,0.011458354520775581,0.03001625884560674,disc,2.1700000762939453
LXRX,2023-06-28,5,0.0230414518702124,0.001004319591239558,0.022037132278972842,disc,2.1700000762939453
LXRX,2023-06-28,10,0.01843316149616992,0.025495911531829087,-0.007062750035659166,disc,2.1700000762939453
REKR,2023-07-27,1,0.16923079744598674,0.0019040424836306647,0.16732675496235608,disc,2.5999999046325684
REKR,2023-07-27,3,0.07692309808449005,-0.014860387694521002,0.09178348577901105,disc,2.5999999046325684
REKR,2023-07-27,5,0.08461539872299337,-0.022126445706103014,0.10674184442909639,disc,2.5999999046325684
REKR,2023-07-27,10,0.011538542657211841,-0.024665191280863967,0.036203733938075806,disc,2.5999999046325684
BIVI,2022-07-18,1,-0.015384615384615385,0.006373161521446054,-0.02175777690606144,disc,195.0
BIVI,2022-07-18,3,0.13333333333333333,0.007188944867562794,0.12614438846577053,disc,195.0
BIVI,2022-07-18,5,0.21025641025641026,-0.003517919810037465,0.21377433006644772,disc,195.0
BIVI,2022-07-18,10,0.09230769230769231,0.0402529099527202,0.052054782354972115,disc,195.0
VISM,2022-03-04,1,0.12903225071357513,-0.00758170071599858,0.13661395142957372,disc,4.184999942779541
VISM,2022-03-04,3,-0.038709720789906685,0.014424381699435428,-0.05313410248934211,disc,4.184999942779541
VISM,2022-03-04,5,0.12903225071357513,-0.005793559636207587,0.13482581034978272,disc,4.184999942779541
VISM,2022-03-04,10,-0.12903225071357513,0.05950938752238996,-0.1885416382359651,disc,4.184999942779541
TRNS,2024-04-15,1,-0.03537543859353188,-0.005918239218224412,-0.029457199375307466,disc,108.55000305175781
TRNS,2024-04-15,3,-0.004698315263863182,-0.016622634475560148,0.011924319211696965,disc,108.55000305175781
TRNS,2024-04-15,5,0.059235376549090356,0.004210265768329563,0.05502511078076079,disc,108.55000305175781
TRNS,2024-04-15,10,-0.010870569064960268,-0.003078243196485554,-0.007792325868474714,disc,108.55000305175781
MITI,2022-08-02,1,0.0,-0.0006755911956808111,0.0006755911956808111,disc,6.5
MITI,2022-08-02,3,0.07692307692307693,-0.0035227938946878873,0.08044587081776482,disc,6.5
MITI,2022-08-02,5,0.0,0.013367059631250176,-0.013367059631250176,disc,6.5
MITI,2022-08-02,10,0.0,0.02943655767914138,-0.02943655767914138,disc,6.5
CDXS,2024-02-13,1,0.14893620079308842,0.006899738032515112,0.1420364627605733,disc,2.819999933242798
CDXS,2024-02-13,3,0.024822756495913024,-0.0036303779449306374,0.02845313444084366,disc,2.819999933242798
CDXS,2024-02-13,5,0.01773047996451114,0.017911211153089076,-0.00018073118857793447,disc,2.819999933242798
CDXS,2024-02-13,10,0.6489362430658872,0.01907451131905446,0.6298617317468327,disc,2.819999933242798
BICX,2023-11-16,1,0.0,0.007697600112974408,-0.007697600112974408,disc,1.2000000476837158
BICX,2023-11-16,3,0.008333325054910776,0.009383483192992013,-0.0010501581380812364,disc,1.2000000476837158
BICX,2023-11-16,5,0.008333325054910776,0.0081856349330301,0.00014769012188067636,disc,1.2000000476837158
BICX,2023-11-16,10,0.20833332505491078,0.013088120376777233,0.19524520467813355,disc,1.2000000476837158
FTFT,2023-12-29,1,-0.026737966823558834,-0.008166688673242382,-0.01857127815031645,disc,74.80000305175781
FTFT,2023-12-29,3,-0.24064175241065397,-0.010007363862964353,-0.2306343885476896,disc,74.80000305175781
FTFT,2023-12-29,5,-0.24598931517619108,0.0026023717385205577,-0.24859168691471165,disc,74.80000305175781
FTFT,2023-12-29,10,-0.5454545639994998,-0.0007616319818282719,-0.5446929320176714,disc,74.80000305175781
ADMA,2023-05-02,1,-0.01724136277318624,-0.007082947425800107,-0.010158415347386134,disc,3.4800000190734863
ADMA,2023-05-02,3,0.005747120924395414,0.011568063692450538,-0.005820942768055124,disc,3.4800000190734863
ADMA,2023-05-02,5,0.02586204415977936,0.011837697220470997,0.014024346939308364,disc,3.4800000190734863
ADMA,2023-05-02,10,0.18103451465171225,0.017670756744260042,0.1633637579074522,disc,3.4800000190734863
FRD,2022-05-02,1,-0.0010000228881835937,0.030452933683378848,-0.03145295657156244,disc,10.0
FRD,2022-05-02,3,-0.027000045776367186,-0.012104348157497028,-0.014895697618870158,disc,10.0
FRD,2022-05-02,5,-0.10500001907348633,-0.041524588938385835,-0.06347543013510049,disc,10.0
FRD,2022-05-02,10,-0.06899995803833008,-0.019357311744261554,-0.04964264629406852,disc,10.0
VCNX,2023-04-03,1,0.026315769346011767,-0.002618267279372972,0.02893403662538474,disc,79.80000305175781
VCNX,2023-04-03,3,0.0789473080380353,0.002300075593861357,0.07664723244417394,disc,79.80000305175781
VCNX,2023-04-03,5,0.052631538692023534,-0.001517179177315061,0.05414871786933859,disc,79.80000305175781
VCNX,2023-04-03,10,0.21052625037453823,0.013384885215392472,0.19714136515914576,disc,79.80000305175781
ROII,2022-08-26,1,-0.005235588849127123,-0.010977854044983165,0.005742265195856042,disc,57.29999923706055
ROII,2022-08-26,3,-0.005235588849127123,-0.015423568486619806,0.010187979637492683,disc,57.29999923706055
ROII,2022-08-26,5,-0.01570676654738137,-0.029481148879210634,0.013774382331829264,disc,57.29999923706055
ROII,2022-08-26,10,-0.21465967540720562,-0.023669370547956627,-0.190990304859249,disc,57.29999923706055
MGRX,2023-12-11,1,-0.015358387880285772,0.01379011810453819,-0.029148505984823964,disc,8.789999961853027
MGRX,2023-12-11,3,-0.47610921057356836,0.01126908080148457,-0.48737829137505295,disc,8.789999961853027
MGRX,2023-12-11,5,-0.5187713267996698,0.02314154297162299,-0.5419128697712927,disc,8.789999961853027
MGRX,2023-12-11,10,-0.47610921057356836,0.0267399342790385,-0.5028491448526069,disc,8.789999961853027
SIRC,2022-12-29,1,-0.03736921189239131,-0.0042098825468624345,-0.03315932934552888,disc,10.034998893737793
SIRC,2022-12-29,3,0.06053813086845955,-0.00797528397715,0.06851341484560955,disc,10.034998893737793
SIRC,2022-12-29,5,0.21973095832447528,0.014198658002184261,0.20553230032229103,disc,10.034998893737793
SIRC,2022-12-29,10,0.10762332264730136,0.04011190709849909,0.06751141554880227,disc,10.034998893737793
VINO,2022-12-01,1,0.02976190476190476,-0.01798925378668535,0.047751158548590106,disc,168.0
VINO,2022-12-01,3,-0.11904761904761904,-0.03379125574759216,-0.08525636330002688,disc,168.0
VINO,2022-12-01,5,-0.11249996366954985,-0.033496362242621605,-0.07900360142692825,disc,168.0
VINO,2022-12-01,10,-0.14285714285714285,-0.05809642042634011,-0.08476072243080274,disc,168.0
ONDS,2023-08-16,1,0.009999990463256836,0.0004813116297998,0.009518678833457035,disc,1.0
ONDS,2023-08-16,3,-0.013999998569488525,0.0042631857597788415,-0.018263184329267365,disc,1.0
ONDS,2023-08-16,5,-0.07999998331069946,0.0013752460330611637,-0.08137522934376062,disc,1.0
ONDS,2023-08-16,10,0.0,0.032226265289653284,-0.032226265289653284,disc,1.0
GEO,2024-04-05,1,-0.0006277607464066894,0.0011567640634317592,-0.0017845248098384485,disc,15.930000305175781
GEO,2024-04-05,3,-0.015693659460808237,-0.0013879756781854371,-0.0143056837826228,disc,15.930000305175781
GEO,2024-04-05,5,-0.045825516756171164,-0.027509946217707443,-0.01831557053846372,disc,15.930000305175781
GEO,2024-04-05,10,-0.06716890320151994,-0.03662856754226643,-0.030540335659253515,disc,15.930000305175781
SCPX,2024-05-02,1,0.0,0.010326817835387008,-0.010326817835387008,disc,37.18000030517578
SCPX,2024-05-02,3,-0.06939219499402556,0.011539427326724305,-0.08093162232074987,disc,37.18000030517578
SCPX,2024-05-02,5,-0.05018830322308058,0.01867828072315599,-0.06886658394623657,disc,37.18000030517578
SCPX,2024-05-02,10,-0.4432490426833635,0.03551801005028605,-0.47876705273364956,disc,37.18000030517578
VCYT,2024-02-06,1,0.026272552282961582,0.0004416808231425802,0.025830871459819,disc,24.360000610351562
VCYT,2024-02-06,3,0.08866994225337732,0.005781981223694213,0.08288796102968311,disc,24.360000610351562
VCYT,2024-02-06,5,0.04802955857877788,0.0009435880645330667,0.04708597051424481,disc,24.360000610351562
VCYT,2024-02-06,10,-0.0008210368334380444,0.01887170002268753,-0.019692736856125576,disc,24.360000610351562
ORGS,2022-04-05,1,-0.0802139004706765,0.005038968143330103,-0.0852528686140066,disc,37.400001525878906
ORGS,2022-04-05,3,-0.13368983411779417,-0.014780918544131329,-0.11890891557366284,disc,37.400001525878906
ORGS,2022-04-05,5,-0.05347593364711767,-0.007188908747778006,-0.04628702489933966,disc,37.400001525878906
