ticker,cluster_date,n_insiders,total_value,window_start,window_end,spy_5d_prior,spy_10d_prior,vix,raw_5d,spy_5d_fwd,abnormal_5d,has_ceo,has_cfo,has_c_suite,titles_in_cluster
KODK,2022-03-22,13,200788043.69,2022-03-22,2022-03-22,5.823187554507934,8.345166670720998,22.940000534057617,9.874609767089716,3.999534340464993,5.875075426624723,,,,
ANIP,2022-03-22,3,690400.0,2022-03-21,2022-03-22,5.823187554507934,8.345166670720998,22.940000534057617,6.807251593955617,3.999534340464993,2.8077172534906243,,,,
LMB,2022-03-24,4,242847.48,2022-03-24,2022-03-24,2.4529923926900175,6.206978719625261,21.670000076293945,4.511273828502542,-0.2319334850442583,4.743207313546801,,,,
FMCB,2022-03-25,4,298265.0,2022-03-25,2022-03-25,1.8379286870900475,8.10014402025602,20.809999465942383,0.0041997271009013,-0.6558282498485495,0.6600279769494508,,,,
LCTX,2022-03-25,3,3951435.66,2022-03-25,2022-03-25,1.8379286870900475,8.10014402025602,20.809999465942383,7.432433303208824,-0.6558282498485495,8.088261553057373,,,,
SXT,2022-03-25,3,7513071.63,2022-03-25,2022-03-25,1.8379286870900475,8.10014402025602,20.809999465942383,3.5891645293924537,-0.6558282498485495,4.244992779241003,,,,
KFS,2022-03-28,6,330000.0,2022-03-28,2022-03-28,2.5923148300414924,9.670607914815728,19.6299991607666,0.7233265883440826,-1.0291228569344335,1.7524494452785162,,,,
ANTX,2022-03-31,9,134799930.0,2022-03-31,2022-03-31,0.2552803018376903,2.7145347009118224,20.559999465942383,-3.419885770472516,-0.9162686532730616,-2.5036171171994543,,,,
LCII,2022-04-01,4,2966137.5,2022-03-10,2022-04-01,0.0508307424615373,1.889693662349146,19.6299991607666,-5.584037236409574,-2.0205764875946266,-3.5634607488149475,,,,
NAVI,2022-04-04,7,76911233.28,2022-04-04,2022-04-04,0.1952233587811747,2.7925989929040567,18.56999969482422,-6.268304501519861,-2.4632414350141065,-3.8050630665057543,,,,
TELA,2022-04-04,4,230800.0,2022-04-04,2022-04-04,0.1952233587811747,2.7925989929040567,18.56999969482422,-6.092252595380298,-2.4632414350141065,-3.629011160366192,,,,
CGEM,2022-04-05,10,29670000.0,2022-04-05,2022-04-05,-2.279298111848567,0.3202717575586982,21.030000686645508,-13.64688065784556,-1.8431515867644792,-11.80372907108108,,,,
VERA,2022-04-05,4,19999980.0,2022-04-05,2022-04-05,-2.279298111848567,0.3202717575586982,21.030000686645508,-1.2269885321706695,-1.8431515867644792,0.6161630545938097,,,,
HPQ,2022-04-06,3,797276622.8,2022-04-01,2022-04-06,-2.6553141789104484,0.6129076937454101,22.100000381469727,-5.29205515444643,-1.216666393584701,-4.075388760861729,,,,
GRPN,2022-04-07,3,39201733.4,2022-04-04,2022-04-07,-0.6354510417069819,-0.3817929212065919,21.549999237060547,-1.1964096585627166,-2.185130651866483,0.9887209933037664,,,,
BRZE,2022-04-08,8,108389726.72,2022-04-08,2022-04-08,-1.1812232428618912,-1.1309929249448287,21.15999984741211,15.099789189901792,-0.4432651409519369,15.543054330853728,,,,
QRHC,2022-04-08,8,943896.0,2022-04-08,2022-04-08,-1.1812232428618912,-1.1309929249448287,21.15999984741211,7.4137898999645,-0.4432651409519369,7.857055040916436,,,,
BDSX,2022-04-11,3,7499997.97,2022-04-11,2022-04-11,-3.695267217566283,-3.507257883563181,24.3700008392334,-27.202068672854914,1.540064268005722,-28.742132940860635,,,,
CXM,2022-04-13,5,698679969.75,2022-04-13,2022-04-13,-0.7189066690337467,-3.3551316172282095,21.81999969482422,-4.417093351315722,0.0616584896115758,-4.4787518409272975,,,,
NYC,2022-04-13,6,853380.0,2022-04-13,2022-04-13,-0.7189066690337467,-3.3551316172282095,21.81999969482422,-2.731415796782572,0.0616584896115758,-2.793074286394148,,,,
WULF,2022-04-13,4,10283419.2,2022-03-14,2022-04-13,-0.7189066690337467,-3.3551316172282095,21.81999969482422,-13.028165378212888,0.0616584896115758,-13.089823867824464,,,,
TRVI,2022-04-13,11,67620988.6,2022-04-13,2022-04-13,-0.7189066690337467,-3.3551316172282095,21.81999969482422,1.219511042741837,0.0616584896115758,1.1578525531302613,,,,
LYRA,2022-04-14,13,181499942.3,2022-04-13,2022-04-14,-2.4466850580184194,-3.0665886140369345,22.700000762939453,-14.285714285714285,-2.7239273200148304,-11.561786965699454,,,,
IHRT,2022-04-15,5,370547042.1,2022-04-15,2022-04-15,-2.1851234462307536,-3.3405355030605426,22.700000762939453,-9.793812659230433,-2.7239273200148304,-7.069885339215601,,,,
CRNX,2022-04-18,3,10499949.9,2022-04-18,2022-04-18,-2.144923204496086,-3.3008101159249312,22.170000076293945,-4.327130997790084,-3.714266293399159,-0.6128647043909248,,,,
EE,2022-04-20,6,10705632.0,2022-04-20,2022-04-20,1.4647676817207125,-1.4012203806151156,20.31999969482422,14.54469770605489,-4.7459118997716505,19.29060960582654,,,,
NNBR,2022-04-21,5,4327170.44,2022-03-24,2022-04-21,-1.184270285618299,-1.8946631565893508,22.68000030517578,11.31386648542214,0.4154367047385869,10.898429780683554,,,,
AFRM,2022-04-21,3,14082633.18,2022-04-21,2022-04-21,-1.184270285618299,-1.8946631565893508,22.68000030517578,0.1604596832650478,0.4154367047385869,-0.254977021473539,,,,
AMWL,2022-04-22,3,810000.0,2022-04-22,2022-04-22,-2.683941552176117,-5.064959013271496,28.209999084472656,-12.07865006001719,-3.852887136569268,-8.225762923447924,,,,
XRX,2022-04-25,3,108889779.24,2022-04-25,2022-04-25,-2.159965944920578,-4.258559538654849,27.020000457763672,0.05727886808053,-0.389320627715279,0.4465994957958091,,,,
ROIV,2022-04-26,3,364060.65,2022-04-26,2022-04-26,-6.5027790344588094,-5.414623167815424,33.52000045776367,3.2085530816334376,-0.2132936749463751,3.4218467565798125,,,,
NKTX,2022-04-28,5,165000000.0,2022-04-28,2022-04-28,-2.339848565251167,-3.4964087195827305,29.989999771118164,-10.574841141343322,0.4392924385888818,-11.014133579932205,,,,
VAXX,2022-04-28,3,187386.75,2022-04-28,2022-04-28,-2.339848565251167,-3.4964087195827305,29.989999771118164,-22.1022359439635,0.4392924385888818,-22.541528382552382,,,,
GE,2022-05-03,3,5391756.3,2022-05-02,2022-05-03,0.0672907400981582,-6.439864062499886,29.25,-8.85239858245669,-6.98503924774338,-1.86735933471331,,,,
CNC,2022-05-03,3,1734497.55,2022-05-02,2022-05-03,0.0672907400981582,-6.439864062499886,29.25,-3.5580803851597196,-6.98503924774338,3.4269588625836604,,,,
RILY,2022-05-03,6,13826538.59,2022-05-03,2022-05-03,0.0672907400981582,-6.439864062499886,29.25,-9.859259636870322,-6.98503924774338,-2.8742203891269416,,,,
FISV,2022-05-04,7,74783572.5,2022-05-04,2022-05-04,2.8255209510778645,-3.5191304241884165,25.420000076293945,-7.001507792098508,-5.089278804514836,-1.9122289875836715,,,,
INSW,2022-05-04,3,14682983.76,2022-05-04,2022-05-04,2.8255209510778645,-3.5191304241884165,25.420000076293945,-1.04166368377825,-5.089278804514836,4.0476151207365865,,,,
SFNC,2022-05-05,3,576900.0,2022-05-03,2022-05-05,-3.2724882077845248,-5.535765504657832,31.200000762939453,-2.766624319084511,-4.619038192028381,1.8524138729438704,,,,
TPHS,2022-05-05,3,874940.0,2022-05-05,2022-05-05,-3.2724882077845248,-5.535765504657832,31.200000762939453,-7.692300638503319,-4.619038192028381,-3.0732624464749376,,,,
CNDT,2022-05-06,3,289084.47,2022-05-06,2022-05-06,-0.1602024064176774,-3.450393571445604,30.190000534057617,0.2150484266578833,0.8915656873523945,-0.6765172606945111,,,,
RZLT,2022-05-06,3,424999.9,2022-05-06,2022-05-06,-0.1602024064176774,-3.450393571445604,30.190000534057617,-6.504065198240845,0.8915656873523945,-7.395630885593239,,,,
GEG,2022-05-06,3,7439013.12,2022-05-06,2022-05-06,-0.1602024064176774,-3.450393571445604,30.190000534057617,20.33899081320672,0.8915656873523945,19.447425125854327,,,,
KYMR,2022-05-09,10,48660000.0,2022-05-09,2022-05-09,-3.935048803344665,-7.080337490221661,34.75,-9.492633815387173,0.2505741111237353,-9.743207926510909,,,,
BRSP,2022-05-09,3,541575.0,2022-05-09,2022-05-09,-3.935048803344665,-7.080337490221661,34.75,0.5966704727285407,0.2505741111237353,0.3460963616048053,,,,
PRM,2022-05-10,5,69200000.0,2022-05-10,2022-05-10,-4.152474850132481,-4.0879783410933666,32.9900016784668,21.065086072776975,3.964381250978696,17.100704821798278,,,,
AREN,2022-05-10,5,3151981.35,2022-05-10,2022-05-10,-4.152474850132481,-4.0879783410933666,32.9900016784668,-22.73730771076904,3.964381250978696,-26.701688961747735,,,,
PEPG,2022-05-10,6,29999952.0,2022-05-10,2022-05-10,-4.152474850132481,-4.0879783410933666,32.9900016784668,0.1682044029593901,3.964381250978696,-3.7961768480193063,False,False,False,
CMPX,2022-05-10,5,616147.68,2022-05-10,2022-05-10,-4.152474850132481,-4.0879783410933666,32.9900016784668,33.15217408909689,3.964381250978696,29.18779283811819,True,False,True,CHIEF EXECUTIVE OFFICER
OPK,2022-05-11,3,2473984.0,2022-05-11,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016,2.142855135761927,-0.1223625792446893,2.265217715006617,True,False,True,Vice Chairman and President|CEO & Chairman
HNVR,2022-05-11,12,1186500.0,2022-05-11,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016,-0.139329705175769,-0.1223625792446893,-0.0169671259310797,True,False,True,"SEVP, C.Lending & Revenue Off.|President|EVP & Chief Credit Officer|Chairman & CEO"
QRHC,2022-05-11,9,4148903.49,2022-04-14,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016,3.2520293685164203,-0.1223625792446893,3.3743919477611097,,,,
JYNT,2022-05-11,3,11141846.43,2022-05-11,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016,-1.3071854685192843,-0.1223625792446893,-1.184822889274595,,,,
DBD,2022-05-12,4,467550.53,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672,-2.4307243919201857,-2.5908734103573874,0.1601490184372016,False,True,True,EVP and CFO
NSIT,2022-05-12,7,82152000.0,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672,-1.1769497588156688,-3.0518773061060585,1.8749275472903897,,,,
TCRX,2022-05-12,6,14896069.38,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672,22.489957455210103,-3.0518773061060585,25.54183476131616,,,,
RAPT,2022-05-12,15,200115150.0,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672,-7.911168644829444,-3.0518773061060585,-4.859291338723386,,,,
CMP,2022-05-12,3,449392.6,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672,2.33797269894155,-3.0518773061060585,5.389850005047609,,,,
GTLB,2022-05-12,4,45975438.04,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672,-12.370907101417671,-3.0518773061060585,-9.319029795311614,,,,
BW,2022-05-13,4,4568000.0,2022-05-13,2022-05-13,-2.338665752801945,-2.495121560405567,28.8700008392334,-9.766764770465125,-2.61440021151414,-7.152364558950984,,,,
AFCG,2022-05-13,4,978202.8,2022-05-13,2022-05-13,-2.338665752801945,-2.495121560405567,28.8700008392334,0.7679026884309499,-2.61440021151414,3.3823028999450897,,,,
KBNT,2022-05-13,3,2008863.0,2022-05-13,2022-05-13,-2.338665752801945,-2.495121560405567,28.8700008392334,-8.256883543354942,-2.61440021151414,-5.642483331840802,,,,
FLL,2022-05-13,3,319230.0,2022-05-13,2022-05-13,-2.338665752801945,-2.495121560405567,28.8700008392334,-7.402028474999304,-2.61440021151414,-4.787628263485164,,,,
TAKAX,2022-05-13,11,252000000.0,2022-05-12,2022-05-13,-2.338665752801945,-2.495121560405567,28.8700008392334,-1.1534277232531085,-2.61440021151414,1.4609724882610315,,,,
CGEM,2022-05-16,10,100644860.0,2022-05-16,2022-05-16,0.482210963388415,-3.471813076700663,27.469999313354492,-6.970955512795421,-2.791923818237494,-4.179031694557928,,,,
KD,2022-05-16,3,1498512.6,2022-05-16,2022-05-16,0.482210963388415,-3.471813076700663,27.469999313354492,-0.4538609561630841,-2.791923818237494,2.33806286207441,,,,
EYE,2022-05-16,5,2954886.24,2022-05-16,2022-05-16,0.482210963388415,-3.471813076700663,27.469999313354492,-2.352514072650587,-2.791923818237494,0.4394097455869068,,,,
CODI,2022-05-16,4,1648800.0,2022-05-16,2022-05-16,0.482210963388415,-3.471813076700663,27.469999313354492,-4.708433163235409,-2.791923818237494,-1.9165093449979147,,,,
PHAT,2022-05-16,3,415105.0,2022-05-16,2022-05-16,0.482210963388415,-3.471813076700663,27.469999313354492,-15.47738684797789,-2.791923818237494,-12.685463029740395,True,False,True,President and Chief Executive|Chief Operating Officer
PRPL,2022-05-16,6,96001678.08,2022-05-16,2022-05-16,0.482210963388415,-3.471813076700663,27.469999313354492,10.569104902827178,-2.791923818237494,13.361028721064672,,,,
AHCO,2022-05-16,4,8600327.1,2022-05-12,2022-05-16,0.482210963388415,-3.471813076700663,27.469999313354492,2.6869104084299456,-2.791923818237494,5.4788342266674395,,,,
JXN,2022-05-17,4,945526.99,2022-05-17,2022-05-17,2.312776282667144,-1.9357360209429193,26.100000381469727,-4.020106458774408,0.5180321166085817,-4.538138575382989,,,,
SNCR,2022-05-17,4,639536.02,2022-05-17,2022-05-17,2.312776282667144,-1.9357360209429193,26.100000381469727,-8.280255249950072,0.5180321166085817,-8.798287366558654,,,,
BRT,2022-05-18,3,255000.0,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656,8.611217201710636,2.0310063255925033,6.580210876118132,,,,
KOD,2022-05-18,6,15452584.14,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656,-0.4470970139760899,2.0310063255925033,-2.478103339568593,,,,
TRDA,2022-05-18,4,1519647.36,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656,2.4509819962803587,2.0310063255925033,0.4199756706878554,,,,
RPID,2022-05-19,10,3496485.8,2022-05-19,2022-05-19,-0.7340605164678227,-5.884346242245375,29.350000381469727,16.864608829302494,4.02431727375838,12.840291555544113,,,,
LIQT,2022-05-19,4,2187500.0,2022-05-13,2022-05-19,-0.7340605164678227,-5.884346242245375,29.350000381469727,3.448282949422888,4.02431727375838,-0.5760343243354922,,,,
LQDA,2022-05-19,3,4602940.72,2022-04-19,2022-05-19,-0.7340605164678227,-5.884346242245375,29.350000381469727,-30.3972325326477,4.02431727375838,-34.42154980640608,,,,
RPTX,2022-05-20,10,35212950.0,2022-05-20,2022-05-20,-3.0095770545670133,-5.277858859489614,29.43000030517578,-4.184542944406107,4.620549196920446,-8.805092141326552,,,,
EWTX,2022-05-20,4,3979920.0,2022-05-20,2022-05-20,-3.0095770545670133,-5.277858859489614,29.43000030517578,-16.506187240900168,4.620549196920446,-21.126736437820615,,,,
AVAH,2022-05-20,3,294360.0,2022-05-19,2022-05-20,-3.0095770545670133,-5.277858859489614,29.43000030517578,1.6501634583630274,4.620549196920446,-2.970385738557418,,,,
AOMR,2022-05-24,4,3547509.07,2022-05-20,2022-05-24,-3.533999179526517,-1.302956391713114,29.450000762939453,-5.670463575826645,3.0752227274568114,-8.745686303283456,,,,
CTLP,2022-05-25,4,2152726.47,2022-05-24,2022-05-25,1.4061118637946874,1.1763072297407595,28.3700008392334,9.161789078105553,2.9804381073978115,6.181350970707742,,,,
FTDR,2022-05-27,3,477750.0,2022-05-25,2022-05-27,6.578033832357237,3.3704857809299447,25.719999313354492,-3.0315279181027353,-0.2760793622144206,-2.755448555888315,,,,
WHLM,2022-05-31,5,17812500.0,2022-05-31,2022-05-31,4.033566538113565,3.2092673494177033,26.190000534057617,1.089318349358109,1.5015006266357311,-0.4121822772776224,,,,
AVDL,2022-05-31,3,294000.0,2022-05-31,2022-05-31,4.033566538113565,3.2092673494177033,26.190000534057617,4.583328780200927,1.5015006266357311,3.081828153565196,,,,
GBTG,2022-06-01,4,80000000.0,2022-06-01,2022-06-01,3.985878626701523,0.3110185292104514,25.690000534057617,5.793104500606142,-3.3232963953101184,9.11640089591626,,,,
DOCS,2022-06-01,3,686400.0,2022-05-24,2022-06-01,3.985878626701523,0.3110185292104514,25.690000534057617,-4.28947649504009,-1.4782394365108924,-2.8112370585291977,,,,
EVLO,2022-06-01,10,360499982.16,2022-05-31,2022-06-01,3.985878626701523,0.3110185292104514,25.690000534057617,-7.490636490078573,-1.4782394365108924,-6.01239705356768,,,,
IOVA,2022-06-02,4,6840153.4,2022-06-02,2022-06-02,5.038133096196722,6.515086747170798,24.719999313354492,8.789809752905411,-2.2165908250541504,11.00640057795956,,,,
KFS,2022-06-10,7,581729.0,2022-05-26,2022-06-10,-5.0518942963760916,-3.826706172331834,27.75,1.711020377082083,-2.015899465866837,3.72691984294892,,,,
TUSK,2022-06-10,4,811716.24,2022-06-10,2022-06-10,-5.0518942963760916,-3.826706172331834,27.75,-5.194800369332063,-2.015899465866837,-3.178900903465226,,,,
CWH,2022-06-13,5,4327624.0,2022-05-19,2022-06-13,-8.934172789769889,-9.69512372231068,34.02000045776367,-10.015702154040106,0.7543234047626051,-10.770025558802711,,,,
FISV,2022-06-14,7,643521670.96,2022-06-14,2022-06-14,-10.071206728819831,-9.459239298946276,32.689998626708984,-2.306767882576555,-0.8419852109768249,-1.4647826715997303,,,,
PCOR,2022-06-14,7,171508368.08,2022-06-14,2022-06-14,-10.071206728819831,-9.459239298946276,32.689998626708984,1.99037581608821,-0.8419852109768249,2.832361027065035,False,False,False,
OLMA,2022-06-14,10,8060000.0,2022-06-14,2022-06-14,-10.071206728819831,-9.459239298946276,32.689998626708984,6.199461366808072,-0.8419852109768249,7.041446577784897,,,,
MMS,2022-06-15,3,2587338.52,2022-06-14,2022-06-15,-7.786593013326741,-7.41960857802456,29.6200008392334,4.129283512215488,3.5573987520513204,0.5718847601641674,True,False,True,CEO & President
IVZ,2022-06-15,3,80168643.3,2022-06-15,2022-06-15,-7.786593013326741,-7.41960857802456,29.6200008392334,4.508450475042282,3.5573987520513204,0.9510517229909614,,,,
ANTX,2022-06-15,5,3237746.4,2022-06-15,2022-06-15,-7.786593013326741,-7.41960857802456,29.6200008392334,-12.37525616909235,3.5573987520513204,-15.93265492114367,,,,
DSGR,2022-06-17,10,5100000.0,2022-06-17,2022-06-17,-5.736170650735576,-10.498279669176757,31.1299991607666,4.327669534592916,3.60466669292188,0.7230028416710361,,,,
RMAX,2022-06-21,3,2648530.98,2022-06-21,2022-06-21,0.45069524251895,-8.523743438972854,30.190000534057617,4.372295519658662,1.6720496123009745,2.700245907357688,,,,
VAXX,2022-06-21,3,597000.0,2022-06-21,2022-06-21,0.45069524251895,-8.523743438972854,30.190000534057617,-12.37113414731564,1.6720496123009745,-14.043183759616614,,,,
WVE,2022-06-21,4,81528447.2,2022-06-21,2022-06-21,0.45069524251895,-8.523743438972854,30.190000534057617,10.43478323967111,1.6720496123009745,8.762733627370137,,,,
GROV,2022-06-21,5,333576200.0,2022-06-21,2022-06-21,0.45069524251895,-8.523743438972854,30.190000534057617,-38.46153501832546,1.6720496123009745,-40.13358463062644,,,,
DAWN,2022-06-21,4,72000000.0,2022-06-21,2022-06-21,0.45069524251895,-8.523743438972854,30.190000534057617,6.933170483964989,1.6720496123009745,5.261120871664014,,,,
ACLX,2022-06-23,8,40000000.0,2022-06-23,2022-06-23,0.1300471515540468,-7.666672104189633,29.049999237060547,0.8365845843682091,-3.289063598463308,4.125648182831517,,,,
NNBR,2022-06-24,5,596480.0,2022-06-24,2022-06-24,6.84986234376237,-2.4100534968490837,27.229999542236328,-14.788727132698329,-1.8914570251526848,-12.897270107545644,,,,
BATRA,2022-06-28,4,200000.0,2022-06-28,2022-06-28,1.4877375158804813,1.9451379206046744,28.36000061035156,5.159212874641987,0.7651168258918716,4.394096048750116,,,,
ALTG,2022-06-28,3,929812.5,2022-06-28,2022-06-28,1.4877375158804813,1.9451379206046744,28.36000061035156,1.223587178161273,0.7651168258918716,0.4584703522694014,,,,
SFBC,2022-06-29,6,4993758.0,2022-06-29,2022-06-29,1.589238226630054,2.169998685387757,28.15999984741211,-1.9235874720944657,3.1119734343606646,-5.03556090645513,,,,
APLT,2022-06-29,3,10500000.0,2022-06-29,2022-06-29,1.589238226630054,2.169998685387757,28.15999984741211,-0.0421859076564247,3.1119734343606646,-3.1541593420170893,,,,
CAMP,2022-06-30,3,2115900.0,2022-06-28,2022-06-30,-0.2142553672562079,-0.0844868487043294,28.709999084472656,1.305964423144928,0.4779249157060251,0.8280395074389028,,,,
RSVR,2022-07-01,11,6456366.94,2022-06-23,2022-07-01,-2.266198889102373,4.428431950320612,26.700000762939453,-0.6079021628696032,0.5942940540749581,-1.2021962169445612,,,,
VRCA,2022-07-05,5,19499995.2,2022-07-05,2022-07-05,-1.7061788317440212,4.400580089871274,27.540000915527344,24.542128022641137,-0.6314643084625853,25.173592331103723,False,False,False,
NDLS,2022-07-05,5,7129385.35,2022-07-05,2022-07-05,-1.7061788317440212,4.400580089871274,27.540000915527344,-9.215682332949214,-0.6314643084625853,-8.58421802448663,,,,
MCRB,2022-07-07,4,110101861.8,2022-07-07,2022-07-07,2.274293997932345,3.899676174163493,26.079999923706055,-10.123453022521218,-2.768408086655508,-7.35504493586571,,,,
PFBX,2022-07-11,5,3128835.0,2022-07-11,2022-07-11,0.7842835681251014,-1.4996887464855355,26.170000076293945,0.0,0.2941163326599825,-0.2941163326599825,,,,
SHAK,2022-07-13,4,3324688.0,2022-07-13,2022-07-13,-1.153301180724824,-0.4781428025500274,26.81999969482422,8.210102170066794,4.461382270983736,3.7487198990830577,,,,
CLIR,2022-07-13,5,7117077.36,2022-06-16,2022-07-13,-1.153301180724824,-0.4781428025500274,26.81999969482422,-1.6949136104436064,4.461382270983736,-6.156295881427343,,,,
WHLM,2022-07-25,5,5937500.0,2022-07-25,2022-07-25,3.565908300435,2.951340761425558,23.36000061035156,1.72413633637985,5.085814128276475,-3.361677791896625,,,,
GEG,2022-07-26,7,363836.88,2022-07-26,2022-07-26,-0.351780649583889,2.641608135995212,24.690000534057617,-3.7558759542899,1.7504414297294797,-5.506317384019379,,,,
ANTX,2022-07-28,5,903373.45,2022-07-28,2022-07-28,1.8255162414571728,7.45152677509134,22.329999923706055,2.1027960593198767,0.5291676256849105,1.5736284336349662,,,,
ACXP,2022-07-29,3,225001.8,2022-07-29,2022-07-29,4.277511624172036,6.974267069907176,21.329999923706055,5.376343975757394,0.6573186661099633,4.7190253096474315,,,,
LXRX,2022-08-01,13,414171000.0,2022-08-01,2022-08-01,3.8425573515992335,7.545487723583887,22.84000015258789,-0.7692300638503318,1.2081533094903387,-1.9773833733406705,,,,
ALDX,2022-08-01,3,1790880.0,2022-08-01,2022-08-01,3.8425573515992335,7.545487723583887,22.84000015258789,27.65957410831661,1.2081533094903387,26.45142079882627,,,,
MAIA,2022-08-02,3,1200000.0,2022-08-02,2022-08-02,4.392519172540791,4.025286490478641,23.93000030517578,-20.33582323575816,-0.7479832754971654,-19.587839960260993,,,,
WCC,2022-08-08,5,393175619.4,2022-08-08,2022-08-08,0.5404484641887422,4.4037728579802655,21.290000915527344,7.362118128978794,4.256686926567636,3.1054312024111574,,,,
HLLY,2022-08-08,6,66000000.0,2022-08-08,2022-08-08,0.5404484641887422,4.4037728579802655,21.290000915527344,4.523420523148133,4.256686926567636,0.2667335965804964,,,,
ECVT,2022-08-08,7,761951.03,2022-08-08,2022-08-08,0.5404484641887422,4.4037728579802655,21.290000915527344,8.932458252336813,4.256686926567636,4.675771325769177,,,,
BFH,2022-08-09,5,674988.6,2022-08-09,2022-08-09,0.8062671915190106,5.23420180502918,21.770000457763672,2.2654078158589392,2.3119802438869796,-0.0465724280280404,,,,
ARQT,2022-08-09,5,25000000.0,2022-08-09,2022-08-09,0.8062671915190106,5.23420180502918,21.770000457763672,0.9251791495956668,2.3119802438869796,-1.386801094291313,,,,
QTRX,2022-08-10,3,4047615.55,2022-08-10,2022-08-10,1.3366832543387002,4.725203787920279,19.739999771118164,-3.641731211770894,1.5857829875180165,-5.227514199288911,False,False,False,
JANL,2022-08-12,6,5678145.0,2022-08-12,2022-08-12,3.296523646345242,3.6675709820831126,19.530000686645508,-3.413820588019868,-1.5669266081012236,-1.8468939799186448,,,,
INTA,2022-08-12,4,1287000.0,2022-08-12,2022-08-12,3.296523646345242,3.6675709820831126,19.530000686645508,-10.983703852406896,-1.5669266081012236,-9.416777244305674,,,,
CRGY,2022-08-15,3,1119411.74,2022-08-15,2022-08-15,3.8427030714239674,4.403919365345554,19.950000762939453,5.414833953389183,-3.8049686144511554,9.21980256784034,,,,
TMC,2022-08-16,3,10099532.8,2022-08-16,2022-08-16,4.460933779161034,5.303168016176809,19.690000534057617,-18.155338041676032,-3.351696086635928,-14.803641955040105,,,,
TERN,2022-08-16,6,41859615.48,2022-08-16,2022-08-16,4.460933779161034,5.303168016176809,19.690000534057617,-11.255411121370337,-3.351696086635928,-7.9037150347344065,False,False,False,
NSIT,2022-08-17,7,33975757.76,2022-08-17,2022-08-17,1.58575216186627,2.9436318998079503,19.899999618530273,-3.2070538524404597,-3.3232963953101184,0.1162425428696587,,,,
INAB,2022-08-17,12,47179994.4,2022-08-17,2022-08-17,1.58575216186627,2.9436318998079503,19.899999618530273,6.779665522161668,-3.3232963953101184,10.102961917471786,,,,
KTTA,2022-08-18,4,753941.32,2022-08-18,2022-08-18,1.881017284608344,3.3126603803998047,19.559999465942383,-7.116110380476752,-0.6230237406709606,-6.493086639805791,,,,
VRDN,2022-08-19,5,49999892.5,2022-08-19,2022-08-19,-1.161331320277845,2.096908764482024,20.600000381469727,1.1774548831452225,-1.9450889801027256,3.122543863247948,,,,
TELA,2022-08-19,5,18694265.0,2022-07-21,2022-08-19,-1.161331320277845,2.096908764482024,20.600000381469727,1.5643700866695962,-1.9450889801027256,3.509459066772322,,,,
ENDI,2022-08-22,3,1807005.0,2022-08-22,2022-08-22,-3.6165521192795342,0.0871775927772291,23.799999237060547,-5.45454892245206,-2.357214379308309,-3.0973345431437505,,,,
FXLV,2022-08-22,10,26088022.2,2022-08-22,2022-08-22,-3.6165521192795342,0.0871775927772291,23.799999237060547,8.119660862804265,-2.357214379308309,10.476875242112571,,,,
OPRX,2022-08-23,3,399787.0,2022-08-17,2022-08-23,-4.03770046926057,0.2431141657658752,24.11000061035156,-3.8953154682604656,-3.737280978211931,-0.1580344900485344,,,,
KYMR,2022-08-23,10,141836500.0,2022-08-23,2022-08-23,-4.03770046926057,0.2431141657658752,24.11000061035156,-17.945723771173824,-3.737280978211931,-14.208442792961891,,,,
BATRA,2022-08-25,4,230400.0,2022-08-25,2022-08-25,-1.9584524348874188,-0.1142739790901402,21.780000686645508,-0.5287328919337442,-2.193387418001895,1.664654526068151,,,,
NATR,2022-08-29,8,2783750.72,2022-08-29,2022-08-29,-2.5934340481879135,-6.1161932734355915,26.209999084472656,-2.9319343181044033,-1.8708743194912791,-1.061059998613124,,,,
SCOR,2022-08-31,3,2588461.9,2022-08-29,2022-08-31,-4.469752248825518,-7.376068707360369,25.8700008392334,-5.172416911538982,0.99894775979762,-6.171364671336602,,,,
TAKAX,2022-09-02,11,311000000.0,2022-09-02,2022-09-02,-3.2246949715645887,-7.082957555000561,25.469999313354492,0.2361326878942228,5.17198491325665,-4.935852225362427,,,,
NYC,2022-09-06,6,11999992.56,2022-09-06,2022-09-06,-2.948124493559028,-5.465100877348014,26.90999984741211,2.227726570240121,-1.176538208894281,3.404264779134402,,,,
