ticker,cluster_date,n_insiders,total_value,window_start,window_end
SRRK,2023-04-28,8,1623292.08,2023-04-28,2023-04-28
FFIN,2023-05-01,3,266015.0,2023-04-27,2023-05-01
SFNC,2023-05-01,3,443790.0,2023-04-28,2023-05-01
CLF,2023-05-01,3,1703221.0,2023-04-27,2023-05-01
FBK,2023-05-02,3,1799333.06,2023-04-18,2023-05-02
REFLX,2023-05-02,3,1299950.01,2023-04-24,2023-05-02
TRNR,2023-05-02,6,7885137.5,2023-05-02,2023-05-02
FSBC,2023-05-02,3,258675.0,2023-04-27,2023-05-02
GTLB,2023-05-03,4,77896465.52,2023-05-03,2023-05-03
ZION,2023-05-03,3,2046915.0,2023-04-28,2023-05-03
TCRR,2023-05-03,3,1541083.56,2023-05-03,2023-05-03
STEL,2023-05-03,3,3151873.84,2023-05-02,2023-05-03
INDB,2023-05-04,3,207130.98,2023-04-28,2023-05-04
ONB,2023-05-04,3,268054.0,2023-04-28,2023-05-04
EWBC,2023-05-04,3,849701.2,2023-05-04,2023-05-04
SNV,2023-05-04,3,281451.0,2023-05-01,2023-05-04
ADT,2023-05-04,4,618340.0,2023-05-04,2023-05-04
KDP,2023-05-04,4,3074926.64,2023-05-03,2023-05-04
BFST,2023-05-04,4,530317.5,2023-05-02,2023-05-04
HTLD,2023-05-04,5,4631031.49,2023-05-03,2023-05-04
MGTX,2023-05-05,3,74999998.5,2023-05-05,2023-05-05
USB,2023-05-05,3,1948688.3,2023-04-20,2023-05-05
IBTX,2023-05-05,3,309190.0,2023-05-04,2023-05-05
MODV,2023-05-08,6,59013197.28,2023-05-08,2023-05-08
EVA,2023-05-08,3,2206224.08,2023-05-05,2023-05-08
CMCT,2023-05-08,4,11232828.0,2023-05-08,2023-05-08
FDMT,2023-05-09,8,108800000.0,2023-05-09,2023-05-09
BANF,2023-05-09,3,492106.0,2023-04-26,2023-05-09
USCB,2023-05-09,3,393762.0,2023-05-09,2023-05-09
SLRN,2023-05-09,10,92602008.0,2023-05-09,2023-05-09
CFR,2023-05-10,3,722125.0,2023-05-04,2023-05-10
ALB,2023-05-10,3,1489774.2,2023-05-05,2023-05-10
PFMT,2023-05-10,5,391500.0,2023-05-10,2023-05-10
PZG,2023-05-10,3,4128000.0,2023-05-10,2023-05-10
TSN,2023-05-11,3,1051219.26,2023-05-09,2023-05-11
DTM,2023-05-11,3,233545.0,2023-05-08,2023-05-11
INBK,2023-05-12,3,359050.0,2023-05-10,2023-05-12
BW,2023-05-12,4,2115163.68,2023-05-12,2023-05-12
NSPR,2023-05-12,4,684591.85,2023-05-12,2023-05-12
KREF,2023-05-12,3,454000.0,2023-04-27,2023-05-12
LSAK,2023-05-12,3,793596.09,2023-05-12,2023-05-12
FARO,2023-05-15,3,504899.05,2023-05-12,2023-05-15
RBA,2023-05-15,3,269815.6,2023-05-15,2023-05-15
PIII,2023-05-15,6,2584631.95,2023-05-12,2023-05-15
BLFS,2023-05-16,4,6380900.4,2023-05-16,2023-05-16
OUST,2023-05-16,3,918179.0,2023-05-16,2023-05-16
AREN,2023-05-16,5,892500.0,2023-05-16,2023-05-16
AVD,2023-05-16,3,1720326.5,2023-05-15,2023-05-16
BOKF,2023-05-16,3,354554.4,2023-05-01,2023-05-16
SLQT,2023-05-16,5,1159000.0,2023-05-16,2023-05-16
PFIS,2023-05-17,3,284904.9,2023-05-15,2023-05-17
ADC,2023-05-17,3,1967260.75,2023-05-08,2023-05-17
FSTR,2023-05-17,5,1724955.6,2023-05-17,2023-05-17
LAB,2023-05-17,7,18399500.0,2023-05-17,2023-05-17
ADV,2023-05-18,3,498736.43,2023-05-12,2023-05-18
GEG,2023-05-18,8,4677835.39,2023-05-18,2023-05-18
TNDM,2023-05-18,3,483981.55,2023-05-12,2023-05-18
ACDC,2023-05-18,4,18689076.25,2023-05-17,2023-05-18
PRAA,2023-05-18,3,1122915.0,2023-05-17,2023-05-18
SLNO,2023-05-19,3,1218225.0,2023-05-19,2023-05-19
LAZY,2023-05-19,5,40971112.0,2023-05-19,2023-05-19
MODG,2023-05-22,3,377110.0,2023-05-11,2023-05-22
ACAD,2023-05-22,6,136238206.26,2023-05-22,2023-05-22
LDOS,2023-05-22,3,986303.0,2023-05-04,2023-05-22
PRLD,2023-05-22,4,19999995.0,2023-05-22,2023-05-22
SWX,2023-05-22,3,15573235.14,2023-05-22,2023-05-22
UFCS,2023-05-23,3,726600.0,2023-05-11,2023-05-23
ABCB,2023-05-23,3,1169316.2,2023-05-01,2023-05-23
MKL,2023-05-24,3,235358.5,2023-04-28,2023-05-24
BVS,2023-05-24,3,3104115.34,2023-05-19,2023-05-24
BRN,2023-05-25,3,1341753.48,2023-05-25,2023-05-25
RM,2023-05-25,8,8705009.12,2023-05-25,2023-05-25
ANNX,2023-05-25,4,2556000.0,2023-05-25,2023-05-25
NSTG,2023-05-26,3,461826.0,2023-05-24,2023-05-26
SIRE,2023-05-26,6,788662350.0,2023-05-26,2023-05-26
PRPL,2023-05-26,3,256417.5,2023-05-15,2023-05-26
AUID,2023-05-26,3,150000.0,2023-05-26,2023-05-26
ORCC,2023-05-26,3,1128669.66,2023-05-19,2023-05-26
RAIN,2023-05-30,3,3329812.44,2023-05-30,2023-05-30
FBK,2023-05-30,3,876354.11,2023-05-02,2023-05-30
ZD,2023-05-31,3,765310.0,2023-05-30,2023-05-31
LYRA,2023-05-31,12,71061173.76,2023-05-31,2023-05-31
SBIG,2023-05-31,3,444517.2,2023-05-31,2023-05-31
FSCO,2023-06-01,4,1426880.0,2023-05-31,2023-06-01
PNNT,2023-06-01,3,645270.0,2023-05-15,2023-06-01
LXRX,2023-06-05,10,722151300.0,2023-06-05,2023-06-05
GCO,2023-06-05,3,466468.7,2023-05-30,2023-06-05
LFMD,2023-06-05,3,413787.22,2023-05-22,2023-06-05
AMPS,2023-06-06,9,10962935.0,2023-05-19,2023-06-06
AAP,2023-06-07,3,700706.35,2023-06-07,2023-06-07
HLGN,2023-06-07,3,2578229.73,2023-06-07,2023-06-07
ZUMZ,2023-06-09,3,1237850.1,2023-06-05,2023-06-09
GME,2023-06-09,4,20338511.16,2023-06-09,2023-06-09
DAWN,2023-06-09,4,39999960.0,2023-06-09,2023-06-09
BNKL,2023-06-09,3,606666.0,2023-06-09,2023-06-09
SLGD,2023-06-12,6,5405425.74,2023-06-12,2023-06-12
BKTI,2023-06-12,4,359260.0,2023-06-12,2023-06-12
JYNT,2023-06-12,3,836434.38,2023-06-12,2023-06-12
AKYA,2023-06-12,6,12016940.0,2023-06-12,2023-06-12
RMAX,2023-06-13,3,910560.0,2023-06-13,2023-06-13
SFBC,2023-06-14,6,1597500.0,2023-06-14,2023-06-14
CLNN,2023-06-16,4,9200000.0,2023-06-16,2023-06-16
AZTR,2023-06-21,18,54000000.0,2023-06-21,2023-06-21
UTI,2023-06-21,5,10260689.25,2023-06-21,2023-06-21
CAPIX,2023-06-22,6,17150000.04,2023-06-08,2023-06-22
DMAC,2023-06-23,6,15554150.17,2023-06-23,2023-06-23
MPAA,2023-06-23,3,1050000.0,2023-06-23,2023-06-23
RMBL,2023-06-23,3,9154000.0,2023-06-16,2023-06-23
ACET,2023-06-27,10,18287500.0,2023-06-27,2023-06-27
TRSSF,2023-06-28,4,4800012.0,2023-06-28,2023-06-28
IGMS,2023-06-29,3,2415169.32,2023-06-26,2023-06-29
AENT,2023-06-30,4,999600.0,2023-06-30,2023-06-30
KGS,2023-07-03,3,576000.0,2023-07-03,2023-07-03
BDTX,2023-07-05,8,57501450.0,2023-06-27,2023-07-05
EPSN,2023-07-06,4,1848036.0,2023-06-09,2023-07-06
EVLO,2023-07-11,8,99999992.4,2023-07-11,2023-07-11
APGE,2023-07-13,7,329749952.0,2023-07-13,2023-07-13
THRX,2023-07-17,9,16250170.4,2023-07-17,2023-07-17
SVRA,2023-07-17,13,12999987.0,2023-07-17,2023-07-17
MLKN,2023-07-18,3,399208.8,2023-07-17,2023-07-18
RMCF,2023-07-18,7,507048.0,2023-07-18,2023-07-18
SLGD,2023-07-18,6,1394052.66,2023-07-18,2023-07-18
STCN,2023-07-18,8,688000.0,2023-07-18,2023-07-18
SGMT,2023-07-18,7,3630000.0,2023-07-18,2023-07-18
JANX,2023-07-19,5,30838998.4,2023-07-19,2023-07-19
HPK,2023-07-19,8,92967525.0,2023-07-19,2023-07-19
TSBX,2023-07-20,3,14999976.0,2023-07-20,2023-07-20
TGAN,2023-07-21,9,51558843.6,2023-07-21,2023-07-21
ABOS,2023-07-21,5,199999987.5,2023-07-21,2023-07-21
SYM,2023-07-23,8,4000000012.8,2023-07-23,2023-07-23
SDPI,2023-07-24,6,1093836.9,2023-07-24,2023-07-24
RILY,2023-07-25,3,4549985.0,2023-07-25,2023-07-25
YELL,2023-07-26,6,26167435.92,2023-07-26,2023-07-26
BTTX,2023-07-27,4,1700232.05,2023-07-27,2023-07-27
SHYF,2023-07-28,3,268805.16,2023-07-28,2023-07-28
CMRA,2023-07-31,3,728214.21,2023-07-31,2023-07-31
INZY,2023-08-01,4,15999993.6,2023-08-01,2023-08-01
ADC,2023-08-02,3,3258225.45,2023-08-02,2023-08-02
WLDN,2023-08-03,3,23259447.21,2023-08-03,2023-08-03
SUP,2023-08-03,3,747352.8,2023-08-03,2023-08-03
EXFY,2023-08-04,4,11981740.72,2023-08-04,2023-08-04
ZBRA,2023-08-07,3,1508453.0,2023-08-03,2023-08-07
MACK,2023-08-07,4,10634400.0,2023-08-07,2023-08-07
LOCO,2023-08-07,3,6678693.6,2023-08-07,2023-08-07
RBOT,2023-08-07,8,64000000.0,2023-08-07,2023-08-07
WEST,2023-08-07,10,218901920.0,2023-08-03,2023-08-07
MODV,2023-08-08,6,93469276.62,2023-08-08,2023-08-08
ONEW,2023-08-08,6,1585800.0,2023-08-08,2023-08-08
BLFS,2023-08-09,4,3086952.0,2023-08-09,2023-08-09
SABR,2023-08-09,3,920410.89,2023-08-08,2023-08-09
IOBT,2023-08-09,5,29012338.45,2023-08-09,2023-08-09
BVS,2023-08-10,3,2899682.85,2023-08-10,2023-08-10
RBA,2023-08-10,3,356557.0,2023-08-08,2023-08-10
EMBC,2023-08-10,3,311076.5,2023-08-10,2023-08-10
TSVT,2023-08-10,5,17821574.4,2023-08-10,2023-08-10
TNGX,2023-08-11,5,12231250.0,2023-08-11,2023-08-11
CROX,2023-08-11,3,1556882.65,2023-07-28,2023-08-11
CAPIX,2023-08-11,3,450000.03,2023-07-18,2023-08-11
XPOF,2023-08-11,6,991962.9,2023-08-11,2023-08-11
MRTX,2023-08-11,8,490292281.4,2023-08-11,2023-08-11
ALTG,2023-08-14,3,386440.0,2023-08-14,2023-08-14
NLTX,2023-08-15,6,8354612.82,2023-08-15,2023-08-15
BRN,2023-08-15,3,465846.87,2023-08-15,2023-08-15
PGEN,2023-08-15,3,2443715.53,2023-08-14,2023-08-15
QNCX,2023-08-15,3,591418.08,2023-08-08,2023-08-15
HTLD,2023-08-15,5,7005098.8,2023-08-08,2023-08-15
GLT,2023-08-15,6,2940000.0,2023-08-15,2023-08-15
SSKN,2023-08-16,5,5095904.0,2023-08-16,2023-08-16
HQI,2023-08-16,3,527500.0,2023-08-15,2023-08-16
SKIN,2023-08-16,3,688617.4,2023-08-16,2023-08-16
HHH,2023-08-16,3,3672112.8,2023-08-16,2023-08-16
FNKO,2023-08-16,3,7912211.94,2023-08-16,2023-08-16
TSHA,2023-08-16,4,16020000.0,2023-08-16,2023-08-16
HHC,2023-08-16,3,3672112.8,2023-08-16,2023-08-16
FWRD,2023-08-17,4,1481391.0,2023-08-17,2023-08-17
HASI,2023-08-18,3,421550.0,2023-08-18,2023-08-18
MRCY,2023-08-18,4,4329922.15,2023-08-18,2023-08-18
ANTX,2023-08-18,5,80000010.0,2023-08-18,2023-08-18
BYTS,2023-08-21,4,21140000.0,2023-08-21,2023-08-21
FYBR,2023-08-22,42,151485373.82,2023-08-22,2023-08-22
SOC,2023-08-22,3,94200055.0,2023-08-22,2023-08-22
RRGB,2023-08-22,3,4701905.44,2023-08-22,2023-08-22
PIII,2023-08-24,4,1058400.0,2023-08-24,2023-08-24
SCTL,2023-08-24,3,5056000.0,2023-08-23,2023-08-24
SOWG,2023-08-25,4,1450000.0,2023-08-25,2023-08-25
INBX,2023-08-28,6,59399894.7,2023-08-28,2023-08-28
RM,2023-08-28,8,621128.64,2023-08-28,2023-08-28
NH,2023-08-28,4,63994528.64,2023-08-28,2023-08-28
LYFT,2023-08-28,3,2247944.58,2023-08-11,2023-08-28
ZBH,2023-08-28,4,615835.0,2023-08-23,2023-08-28
CCIF,2023-08-28,5,145917776.5,2023-08-28,2023-08-28
SPRY,2023-08-29,9,128650000.0,2023-08-29,2023-08-29
VVV,2023-08-30,3,601606.24,2023-08-28,2023-08-30
DCOM,2023-08-30,8,39664055.76,2023-08-30,2023-08-30
BHRB,2023-08-31,3,262342.5,2023-08-29,2023-08-31
DOUG,2023-08-31,3,259600.0,2023-08-21,2023-08-31
ET,2023-09-01,3,39704500.0,2023-08-17,2023-09-01
KGS,2023-09-01,3,461704.7,2023-08-15,2023-09-01
TRSSF,2023-09-05,4,876000.0,2023-09-05,2023-09-05
STAA,2023-09-05,4,23703361.32,2023-08-07,2023-09-05
AXGN,2023-09-06,3,188900.0,2023-08-16,2023-09-06
PVBC,2023-09-06,5,252606.75,2023-09-06,2023-09-06
RMAX,2023-09-06,3,988898.97,2023-09-06,2023-09-06
CAPIX,2023-09-06,3,1300000.05,2023-08-10,2023-09-06
MGNX,2023-09-07,3,2177650.0,2023-08-30,2023-09-07
SR,2023-09-07,3,414675.0,2023-08-17,2023-09-07
ASPS,2023-09-08,3,300002.4,2023-09-08,2023-09-08
SWX,2023-09-08,3,23546841.09,2023-09-08,2023-09-08
TSNDF,2023-09-08,4,219000.0,2023-09-08,2023-09-08
DNTH,2023-09-11,3,815039.61,2023-09-11,2023-09-11
GATO,2023-09-11,3,395475.15,2023-09-11,2023-09-11
REFLX,2023-09-12,3,2449925.09,2023-08-16,2023-09-12
OLMA,2023-09-12,11,155055153.1,2023-09-12,2023-09-12
SFBC,2023-09-14,6,555000.0,2023-09-14,2023-09-14
TSE,2023-09-14,3,359310.0,2023-09-12,2023-09-14
RBA,2023-09-14,3,330660.0,2023-08-17,2023-09-14
VTS,2023-09-14,3,674940.0,2023-08-21,2023-09-14
AMAM,2023-09-15,4,78500052.68,2023-09-15,2023-09-15
SLQT,2023-09-15,3,647505.0,2023-09-15,2023-09-15
BKSC,2023-09-18,3,473000.0,2023-08-30,2023-09-18
GRNT,2023-09-18,5,372028.68,2023-09-15,2023-09-18
RYZB,2023-09-19,12,408500028.0,2023-09-19,2023-09-19
CART,2023-09-19,8,1380720.0,2023-09-19,2023-09-19
NMRA,2023-09-19,20,514689285.0,2023-09-19,2023-09-19
REPX,2023-09-19,3,9075000.0,2023-09-19,2023-09-19
TKNO,2023-09-19,7,61699990.1,2023-09-19,2023-09-19
NUVB,2023-09-19,6,40269096.0,2023-09-19,2023-09-19
MEIP,2023-09-20,9,7506048.0,2023-09-20,2023-09-20
CHPT,2023-09-20,4,32865000.0,2023-09-13,2023-09-20
DERM,2023-09-21,3,377730.88,2023-09-06,2023-09-21
MPAA,2023-09-21,3,1012500.0,2023-09-21,2023-09-21
HHH,2023-09-21,3,17930487.51,2023-09-21,2023-09-21
TLYS,2023-09-22,3,502713.6,2023-09-22,2023-09-22
MCFT,2023-09-26,5,30293812.65,2023-09-26,2023-09-26
SLNO,2023-09-26,3,45065085.51,2023-09-26,2023-09-26
CODA,2023-09-28,3,1104454.8,2023-09-27,2023-09-28
ADC,2023-09-28,3,3499450.0,2023-09-21,2023-09-28
STRUX,2023-09-29,3,1867569.81,2023-09-11,2023-09-29
COTY,2023-10-02,4,102600000.0,2023-09-28,2023-10-02
MLTX,2023-10-02,6,100800739.8,2023-10-02,2023-10-02
CODI,2023-10-03,6,3715690.92,2023-09-06,2023-10-03
RRGB,2023-10-03,3,842080.0,2023-09-06,2023-10-03
VCNX,2023-10-03,4,7000000.0,2023-10-03,2023-10-03
CTRN,2023-10-04,3,2329551.0,2023-10-04,2023-10-04
BHVN,2023-10-05,4,20902103.69,2023-10-04,2023-10-05
RAIN,2023-10-11,3,622004.73,2023-10-11,2023-10-11
SRRK,2023-10-12,8,120694258.8,2023-10-12,2023-10-12
TNGX,2023-10-13,5,87225000.0,2023-10-13,2023-10-13
BRN,2023-10-13,3,576026.07,2023-10-13,2023-10-13
SODI,2023-10-16,4,1540414.8,2023-10-16,2023-10-16
ACHR,2023-10-16,6,419635014.72,2023-10-16,2023-10-16
ATXS,2023-10-16,4,27982792.32,2023-10-16,2023-10-16
CERE,2023-10-16,10,934999874.28,2023-10-16,2023-10-16
QRHC,2023-10-17,8,1471551.52,2023-10-17,2023-10-17
RGF,2023-10-17,5,1202000.0,2023-10-11,2023-10-17
ACDC,2023-10-17,3,32913690.12,2023-10-17,2023-10-17
DAWN,2023-10-18,4,59919969.84,2023-10-18,2023-10-18
BLFS,2023-10-19,4,41499905.4,2023-10-19,2023-10-19
AMAM,2023-10-23,4,36552415.56,2023-10-23,2023-10-23
ARQT,2023-10-24,5,1000000.0,2023-10-24,2023-10-24
TRML,2023-10-24,3,203500.0,2023-10-24,2023-10-24
NTRS,2023-10-24,3,1711192.5,2023-10-23,2023-10-24
UEIC,2023-10-27,4,599654.4,2023-10-27,2023-10-27
EXFY,2023-10-27,4,1675428.48,2023-10-27,2023-10-27
CFFN,2023-10-27,3,258192.98,2023-10-27,2023-10-27
TEX,2023-10-31,3,437369.3,2023-10-27,2023-10-31
LC,2023-10-31,12,623100.0,2023-10-31,2023-10-31
AROW,2023-11-01,3,494409.0,2023-10-27,2023-11-01
NYC,2023-11-01,6,13742790.0,2023-11-01,2023-11-01
KYMR,2023-11-02,10,53005907.7,2023-11-02,2023-11-02
RPTX,2023-11-02,10,28213524.0,2023-11-02,2023-11-02
NMRA,2023-11-03,7,7699612.9,2023-11-03,2023-11-03
MKL,2023-11-03,3,297468.72,2023-11-03,2023-11-03
BALY,2023-11-03,4,530170.0,2023-11-03,2023-11-03
RMCF,2023-11-06,7,638279.52,2023-11-06,2023-11-06
TBI,2023-11-06,3,322660.0,2023-10-26,2023-11-06
B,2023-11-07,3,3862468.16,2023-10-31,2023-11-07
LXEO,2023-11-07,11,52499942.0,2023-11-07,2023-11-07
LAZY,2023-11-07,5,2710000.0,2023-11-07,2023-11-07
LUMN,2023-11-07,3,1618000.0,2023-11-02,2023-11-07
ET,2023-11-07,3,27310034.84,2023-11-06,2023-11-07
MACK,2023-11-08,4,1051507.56,2023-11-08,2023-11-08
INTZ,2023-11-08,3,716655.71,2023-11-02,2023-11-08
PETS,2023-11-09,3,451497.88,2023-11-03,2023-11-09
AURA,2023-11-09,3,29514987.3,2023-11-07,2023-11-09
ADV,2023-11-09,3,303520.24,2023-11-09,2023-11-09
AEVA,2023-11-09,3,43143346.98,2023-11-09,2023-11-09
ALPN,2023-11-09,3,14062500.0,2023-11-09,2023-11-09
EMR,2023-11-09,3,1186811.0,2023-11-08,2023-11-09
OPK,2023-11-10,3,2323040.66,2023-11-09,2023-11-10
MODG,2023-11-10,3,500400.0,2023-11-10,2023-11-10
TXO,2023-11-10,4,8581564.0,2023-11-10,2023-11-10
SNCR,2023-11-10,6,1108655.4,2023-11-10,2023-11-10
MDGL,2023-11-13,6,93471062.52,2023-11-13,2023-11-13
KLG,2023-11-13,4,1705801.55,2023-11-13,2023-11-13
JANX,2023-11-13,5,24943214.9,2023-11-13,2023-11-13
CTOS,2023-11-13,3,835300.0,2023-11-10,2023-11-13
GEG,2023-11-13,4,1477073.52,2023-11-13,2023-11-13
RXO,2023-11-13,7,19910072.98,2023-11-09,2023-11-13
AAN,2023-11-13,4,621625.0,2023-11-10,2023-11-13
TKO,2023-11-14,5,2849817.6,2023-11-14,2023-11-14
BW,2023-11-14,5,790077.12,2023-11-14,2023-11-14
PFBX,2023-11-14,5,325195.0,2023-11-14,2023-11-14
IVFH,2023-11-14,5,862500.0,2023-11-14,2023-11-14
CRGX,2023-11-14,13,189999900.0,2023-11-14,2023-11-14
PCT,2023-11-14,3,438094.32,2023-11-10,2023-11-14
HG,2023-11-14,6,15249990.0,2023-11-14,2023-11-14
HAIN,2023-11-15,3,419975.0,2023-11-09,2023-11-15
BRCC,2023-11-15,7,4022100.0,2023-11-14,2023-11-15
FTCI,2023-11-15,3,248924.1,2023-11-09,2023-11-15
GRPN,2023-11-16,4,12191295.2,2023-11-16,2023-11-16
ABR,2023-11-16,3,1281029.67,2023-10-30,2023-11-16
SGN,2023-11-16,3,300000.0,2023-11-16,2023-11-16
PRGO,2023-11-16,3,584497.2,2023-11-14,2023-11-16
DAR,2023-11-16,3,629569.9,2023-11-13,2023-11-16
RILY,2023-11-17,5,1852896.4,2023-11-09,2023-11-17
DCTH,2023-11-17,6,1040900.0,2023-11-16,2023-11-17
COMM,2023-11-17,4,518420.97,2023-11-13,2023-11-17
SOWG,2023-11-20,3,365001.0,2023-11-20,2023-11-20
ATNI,2023-11-20,3,660044.0,2023-11-20,2023-11-20
AUGX,2023-11-20,3,18000000.0,2023-11-20,2023-11-20
MICS,2023-11-21,3,2999999.73,2023-11-21,2023-11-21
HYLN,2023-11-21,3,277795.96,2023-11-14,2023-11-21
AVD,2023-11-21,3,200136.14,2023-11-17,2023-11-21
XRAY,2023-11-22,3,908400.0,2023-11-20,2023-11-22
TLYS,2023-11-22,3,731400.0,2023-11-22,2023-11-22
RANI,2023-11-24,3,21268478.3,2023-11-17,2023-11-24
HTLD,2023-11-27,5,2881063.72,2023-11-20,2023-11-27
BRN,2023-11-27,3,211215.36,2023-11-27,2023-11-27
CTRN,2023-11-27,3,19090402.5,2023-11-27,2023-11-27
